,ano,estado,name,total
4898,2019,RN,AGATHA SOPHIA,7
4899,2016,RS,FLORENCIA NELCIS,1
4900,2016,RS,SARAH CAROLINE,1
4901,2017,RS,MARIA EDUARDA,2
4902,2017,RS,DAVI LUCAS,2
4903,2017,RS,JEAN JAHN,1
4904,2017,RS,MAYLON MATEUS,1
4905,2017,RS,JHESSICA MARIA,1
4906,2017,RS,PEDRO MAROSO,1
4907,2017,RS,GAEL PIMENTEL,1
4908,2017,RS,THAINÁ MORO,1
4909,2017,RS,AGATHA LUANA,1
4910,2017,RS,LEONARDO MIGUEL,1
4911,2017,RS,LUIZ HENRIQUE,1
4912,2017,RS,DAVI LUIZ,1
4913,2017,RS,ISABELLA CERICATTO,1
4914,2017,RS,ARTHUR FERRAREZE,1
4915,2017,RS,DIANA DIDONÉ,1
4916,2017,RS,ENZO BERTOLDO,1
4917,2017,RS,PEDRO HENRIQUE,1
4918,2017,RS,ADRIEL SIMPLICIO,1
4919,2017,RS,ALICE ESTER,1
4920,2017,RS,MARIA LUIZA,1
4921,2017,RS,JULIA LARISSA,1
4922,2017,RS,STHEFANNY SOFHIA,1
4923,2017,RS,LEONARDO JUNIOR,1
4924,2017,RS,NÚBIA GOIS,1
4925,2017,RS,MARIA CLARA,1
4926,2017,RS,MONIKE PAVAN,1
4927,2017,RS,ENZO MIGUEL,1
4928,2017,RS,RAFAELA KIRSTEN,1
4929,2017,RS,EMILLY VITÓRIA,1
4930,2017,RS,ÂNTONY GABRIEL,1
4931,2017,RS,TOM FRANZ,1
4932,2017,RS,SAMUEL ELIAS,1
4933,2017,RS,MURILO CATHARINA,1
4934,2017,RS,LAUREN BEATRIZ,1
4935,2017,RS,MÉLLANY FONTOURA,1
4936,2017,RS,MIKAELA GYOVANA,1
4937,2017,RS,JOAQUIM ROMIO,1
4938,2017,RS,VITÓRIA GIRARDI,1
4939,2017,RS,ELISA RUFATTO,1
4940,2017,RS,JOÃO VÍTOR,1
4941,2017,RS,MURILLO HENRIQUE,1
4942,2017,RS,KAEL MATEUS,1
4943,2017,RS,BERNARDO RAZERA,1
4944,2017,RS,HELOÍSA STAHLHÖFER,1
4945,2017,RS,MIRELLA COLLE,1
4946,2017,RS,GABRIEL CARDOSO,1
4947,2017,RS,HENRIQUE FERRARESI,1
4948,2017,RS,MIGUEL PERUZZO,1
4949,2017,RS,YAGO GABRIEL,1
4950,2017,RS,VALENTINA BARICHELLO,1
4951,2018,RS,PEDRO HENRIQUE,903
4952,2018,RS,ANA CLARA,695
4953,2018,RS,MARIA EDUARDA,685
4954,2018,RS,MARIA CLARA,683
4955,2018,RS,ENZO GABRIEL,667
4956,2018,RS,JOÃO PEDRO,488
4957,2018,RS,MARIA LUIZA,410
4958,2018,RS,ANA JÚLIA,290
4959,2018,RS,MARIA VITÓRIA,278
4960,2018,RS,MARIA ALICE,252
4961,2018,RS,JOÃO MIGUEL,227
4962,2018,RS,MARIA ANTÔNIA,225
4963,2018,RS,ANA LUIZA,223
4964,2018,RS,MARIA CECÍLIA,223
4965,2018,RS,DAVI LUCCA,214
4966,2018,RS,JOÃO LUCAS,212
4967,2018,RS,MARIA HELENA,207
4968,2018,RS,JOÃO VITOR,201
4969,2018,RS,ARTHUR GABRIEL,189
4970,2018,RS,JOÃO GABRIEL,186
4971,2018,RS,ANA LAURA,178
4972,2018,RS,MARIA JÚLIA,160
4973,2018,RS,MARIA VALENTINA,154
4974,2018,RS,ARTHUR MIGUEL,138
4975,2018,RS,DAVI LUCAS,137
4976,2018,RS,ANTHONY GABRIEL,135
4977,2018,RS,LUCAS GABRIEL,125
4978,2018,RS,ANA JULIA,118
4979,2018,RS,LORENZO GABRIEL,112
4980,2018,RS,DAVI LUIZ,112
4981,2018,RS,ANNA CLARA,109
4982,2018,RS,MARIA LUÍSA,109
4983,2018,RS,LUIZ HENRIQUE,109
4984,2018,RS,JOÃO GUILHERME,108
4985,2018,RS,ANA VITÓRIA,108
4986,2018,RS,ARTHUR HENRIQUE,106
4987,2018,RS,MARIA FERNANDA,98
4988,2018,RS,LUIZ MIGUEL,94
4989,2018,RS,PEDRO MIGUEL,90
4990,2018,RS,CARLOS EDUARDO,90
4991,2018,RS,MARIA FLOR,87
4992,2018,RS,JOÃO VICTOR,87
4993,2018,RS,DAVI MIGUEL,80
4994,2018,RS,ENZO MIGUEL,77
4995,2018,RS,ANA CAROLINA,75
4996,2018,RS,JOÃO VICENTE,73
4997,2018,RS,ANA BEATRIZ,71
4998,2018,RS,MARIA LUÍZA,68
4999,2018,RS,JOÃO VÍTOR,68
5000,2018,RS,LUIZ FELIPE,65
5001,2019,RS,PEDRO HENRIQUE,203
5002,2019,RS,ANA CLARA,175
5003,2019,RS,ENZO GABRIEL,167
5004,2019,RS,MARIA CLARA,153
5005,2019,RS,MARIA EDUARDA,144
5006,2019,RS,JOAO PEDRO,115
5007,2019,RS,MARIA LUIZA,112
5008,2019,RS,ANA JULIA,71
5009,2019,RS,JOAO MIGUEL,66
5010,2019,RS,MARIA CECILIA,64
5011,2019,RS,MARIA ALICE,62
5012,2019,RS,MARIA ANTONIA,58
5013,2019,RS,JOAO VITOR,56
5014,2019,RS,ANA LUIZA,56
5015,2019,RS,ARTHUR DE,54
5016,2019,RS,MARIA HELENA,52
5017,2019,RS,ANTHONY GABRIEL,52
5018,2019,RS,MARIA JULIA,51
5019,2019,RS,DAVI LUCCA,49
5020,2019,RS,ANA LAURA,47
5021,2019,RS,MARIA VITORIA,47
5022,2019,RS,ARTHUR DA,44
5023,2019,RS,JOAO LUCAS,42
5024,2019,RS,MIGUEL DA,38
5025,2019,RS,ARTHUR GABRIEL,36
5026,2019,RS,HELENA DE,35
5027,2019,RS,DAVI LUCAS,33
5028,2019,RS,ARTHUR MIGUEL,32
5029,2019,RS,ARTHUR HENRIQUE,32
5030,2019,RS,ANA VITORIA,32
5031,2019,RS,MARIA VALENTINA,31
5032,2019,RS,MIGUEL DE,31
5033,2019,RS,JOAO GABRIEL,31
5034,2019,RS,LUIZ HENRIQUE,30
5035,2019,RS,ALICE DE,26
5036,2019,RS,DAVI DA,25
5037,2019,RS,MARIA LUISA,25
5038,2019,RS,BERNARDO DA,25
5039,2019,RS,VALENTINA DA,23
5040,2019,RS,SOPHIA DE,22
5041,2019,RS,ENZO MIGUEL,22
5042,2019,RS,DAVI MIGUEL,21
5043,2019,RS,DAVI LUIZ,21
5044,2019,RS,DAVI LUIS,21
5045,2019,RS,LUCAS GABRIEL,20
5046,2019,RS,ALICE DA,19
5047,2019,RS,GABRIEL DE,19
5048,2019,RS,PEDRO MIGUEL,19
5049,2019,RS,LORENZO GABRIEL,19
5050,2019,RS,ANNA JULIA,19
5051,2015,RO,MARIA EDUARDA,154
5052,2015,RO,JOÃO LUCAS,141
5053,2015,RO,PEDRO HENRIQUE,126
5054,2015,RO,ANA CLARA,115
5055,2015,RO,JOÃO MIGUEL,107
5056,2015,RO,MARIA CLARA,96
5057,2015,RO,JOÃO PEDRO,93
5058,2015,RO,ENZO GABRIEL,80
5059,2015,RO,DAVI LUCAS,70
5060,2015,RO,DAVI LUIZ,63
5061,2015,RO,ANA BEATRIZ,62
5062,2015,RO,ANA JÚLIA,58
5063,2015,RO,CARLOS EDUARDO,52
5064,2015,RO,ANA JULIA,48
5065,2015,RO,JOÃO VITOR,46
5066,2015,RO,MARIA LUIZA,44
5067,2015,RO,ANA VITÓRIA,36
5068,2015,RO,ANA LUIZA,30
5069,2015,RO,JOÃO GUILHERME,29
5070,2015,RO,JOÃO GABRIEL,28
5071,2015,RO,LUCAS GABRIEL,28
5072,2015,RO,MARIA FERNANDA,27
5073,2015,RO,ANNA CLARA,27
5074,2015,RO,MARIA JÚLIA,27
5075,2015,RO,JOÃO VICTOR,27
5076,2015,RO,MARIA VITÓRIA,25
5077,2015,RO,ARTHUR MIGUEL,24
5078,2015,RO,MARIA ALICE,21
5079,2015,RO,VITOR GABRIEL,21
5080,2015,RO,DAVI MIGUEL,20
5081,2015,RO,LUIZ GUSTAVO,20
5082,2015,RO,JOSÉ PEDRO,20
5083,2015,RO,LUIZ MIGUEL,19
5084,2015,RO,MATHEUS HENRIQUE,18
5085,2015,RO,GUSTAVO HENRIQUE,18
5086,2015,RO,LUIZ HENRIQUE,18
5087,2015,RO,EMANUELLY VITÓRIA,18
5088,2015,RO,ARTHUR GABRIEL,18
5089,2015,RO,ANA SOPHIA,18
5090,2015,RO,CARLOS DANIEL,18
5091,2015,RO,MARIA VALENTINA,17
5092,2015,RO,VICTOR GABRIEL,16
5093,2015,RO,ANA CAROLINA,16
5094,2015,RO,MARIA HELENA,16
5095,2015,RO,VICTOR HUGO,16
5096,2015,RO,CARLOS HENRIQUE,16
5097,2015,RO,PEDRO MIGUEL,16
5098,2015,RO,PAULO HENRIQUE,15
5099,2015,RO,EMILLY VITÓRIA,15
5100,2015,RO,DAVI LUCCA,15
5101,2016,RO,JOÃO MIGUEL,231
5102,2016,RO,MARIA EDUARDA,181
5103,2016,RO,PEDRO HENRIQUE,141
5104,2016,RO,ENZO GABRIEL,119
5105,2016,RO,JOÃO PEDRO,105
5106,2016,RO,ANA CLARA,97
5107,2016,RO,MARIA CLARA,90
5108,2016,RO,JOÃO LUCAS,79
5109,2016,RO,ANA BEATRIZ,61
5110,2016,RO,MARIA LUIZA,58
5111,2016,RO,CARLOS EDUARDO,56
5112,2016,RO,DAVI LUCAS,51
5113,2016,RO,ANA JÚLIA,48
5114,2016,RO,MARIA VITÓRIA,48
5115,2016,RO,ARTHUR MIGUEL,46
5116,2016,RO,ANA LUIZA,42
5117,2016,RO,ANA JULIA,41
5118,2016,RO,ANA VITÓRIA,40
5119,2016,RO,LUIZ MIGUEL,39
5120,2016,RO,MARIA JÚLIA,38
5121,2016,RO,DAVI MIGUEL,38
5122,2016,RO,JOÃO VITOR,38
5123,2016,RO,MARIA ALICE,38
5124,2016,RO,JOSÉ MIGUEL,37
5125,2016,RO,LUCAS GABRIEL,36
5126,2016,RO,DAVI LUIZ,34
5127,2016,RO,JOÃO VICTOR,32
5128,2016,RO,VICTOR HUGO,31
5129,2016,RO,JOÃO GABRIEL,30
5130,2016,RO,ARTHUR HENRIQUE,29
5131,2016,RO,MATHEUS HENRIQUE,29
5132,2016,RO,MARIA VALENTINA,29
5133,2016,RO,ARTHUR GABRIEL,28
5134,2016,RO,GUSTAVO HENRIQUE,28
5135,2016,RO,MARIA HELENA,26
5136,2016,RO,ENZO MIGUEL,25
5137,2016,RO,JOSÉ PEDRO,25
5138,2016,RO,JOÃO GUILHERME,25
5139,2016,RO,VITOR GABRIEL,23
5140,2016,RO,LUIZ GUSTAVO,23
5141,2016,RO,PEDRO MIGUEL,23
5142,2016,RO,MARIA CECÍLIA,23
5143,2016,RO,ANTHONY GABRIEL,23
5144,2016,RO,VICTOR GABRIEL,22
5145,2016,RO,MARIA FERNANDA,22
5146,2016,RO,EMILLY VITÓRIA,22
5147,2016,RO,MARIA JULIA,21
5148,2016,RO,EMANUELLY VITÓRIA,21
5149,2016,RO,LUIZ HENRIQUE,21
5150,2016,RO,GABRIEL HENRIQUE,21
5151,2017,RO,JOÃO MIGUEL,185
5152,2017,RO,PEDRO HENRIQUE,145
5153,2017,RO,ENZO GABRIEL,138
5154,2017,RO,MARIA EDUARDA,137
5155,2017,RO,ANA CLARA,92
5156,2017,RO,JOÃO PEDRO,87
5157,2017,RO,MARIA CLARA,78
5158,2017,RO,JOÃO LUCAS,67
5159,2017,RO,ANA JÚLIA,58
5160,2017,RO,MARIA LUIZA,57
5161,2017,RO,JOÃO GUILHERME,57
5162,2017,RO,DAVI LUCAS,48
5163,2017,RO,ANA VITÓRIA,44
5164,2017,RO,MARIA ALICE,44
5165,2017,RO,LUIZ MIGUEL,43
5166,2017,RO,ANA JULIA,38
5167,2017,RO,CARLOS EDUARDO,38
5168,2017,RO,MARIA JÚLIA,38
5169,2017,RO,ARTHUR MIGUEL,38
5170,2017,RO,ARTHUR GABRIEL,38
5171,2017,RO,DAVI LUIZ,38
5172,2017,RO,ANTHONY GABRIEL,38
5173,2017,RO,ANA LAURA,37
5174,2017,RO,ANA BEATRIZ,36
5175,2017,RO,LUCAS GABRIEL,34
5176,2017,RO,MARIA HELENA,31
5177,2017,RO,ANA LUIZA,29
5178,2017,RO,JOSÉ MIGUEL,29
5179,2017,RO,MARIA CECÍLIA,28
5180,2017,RO,MARIA VALENTINA,28
5181,2017,RO,JOÃO VITOR,28
5182,2017,RO,MARIA VITÓRIA,27
5183,2017,RO,PEDRO MIGUEL,27
5184,2017,RO,ENZO MIGUEL,25
5185,2017,RO,MARIA JULIA,25
5186,2017,RO,LUIZ HENRIQUE,24
5187,2017,RO,ARTHUR HENRIQUE,24
5188,2017,RO,EMILLY VITÓRIA,22
5189,2017,RO,JOÃO GABRIEL,22
5190,2017,RO,JOÃO VICTOR,22
5191,2017,RO,LUIZ FELIPE,21
5192,2017,RO,SOPHIA EMANUELLY,21
5193,2017,RO,GUSTAVO HENRIQUE,21
5194,2017,RO,MARIA FERNANDA,21
5195,2017,RO,LUIZ FERNANDO,20
5196,2017,RO,DAVI MIGUEL,20
5197,2017,RO,MARIA LUÍSA,20
5198,2017,RO,EMANUELLY VITÓRIA,19
5199,2017,RO,YASMIN VITÓRIA,19
5200,2017,RO,VICTOR HUGO,19
5201,2018,RO,JOÃO MIGUEL,228
5202,2018,RO,ENZO GABRIEL,205
5203,2018,RO,PEDRO HENRIQUE,143
5204,2018,RO,ANA CLARA,138
5205,2018,RO,MARIA EDUARDA,134
5206,2018,RO,JOÃO PEDRO,99
5207,2018,RO,MARIA CLARA,95
5208,2018,RO,ARTHUR MIGUEL,82
5209,2018,RO,ANA JÚLIA,77
5210,2018,RO,DAVI LUCAS,70
5211,2018,RO,JOÃO LUCAS,65
5212,2018,RO,MARIA ALICE,60
5213,2018,RO,MARIA HELENA,60
5214,2018,RO,LUIZ MIGUEL,58
5215,2018,RO,MARIA VITÓRIA,56
5216,2018,RO,JOÃO GUILHERME,56
5217,2018,RO,ARTHUR GABRIEL,54
5218,2018,RO,ANA VITÓRIA,52
5219,2018,RO,MARIA LUIZA,52
5220,2018,RO,CARLOS EDUARDO,50
5221,2018,RO,ANA JULIA,49
5222,2018,RO,ANA LUIZA,44
5223,2018,RO,MARIA CECÍLIA,43
5224,2018,RO,MARIA JÚLIA,43
5225,2018,RO,ANA BEATRIZ,42
5226,2018,RO,JOÃO GABRIEL,39
5227,2018,RO,MARIA VALENTINA,39
5228,2018,RO,ARTHUR HENRIQUE,38
5229,2018,RO,ANTHONY GABRIEL,37
5230,2018,RO,LUCAS GABRIEL,37
5231,2018,RO,ANTHONY MIGUEL,36
5232,2018,RO,JOÃO VITOR,36
5233,2018,RO,DAVI LUIZ,36
5234,2018,RO,JOSÉ MIGUEL,35
5235,2018,RO,DAVI MIGUEL,34
5236,2018,RO,DAVI LUCCA,33
5237,2018,RO,MARIA FERNANDA,32
5238,2018,RO,MARIA JULIA,31
5239,2018,RO,ANA LAURA,29
5240,2018,RO,JOÃO EMANUEL,28
5241,2018,RO,PEDRO MIGUEL,28
5242,2018,RO,GUSTAVO HENRIQUE,27
5243,2018,RO,EMILLY VITÓRIA,27
5244,2018,RO,LUIZ HENRIQUE,26
5245,2018,RO,EMANUELLY VITÓRIA,26
5246,2018,RO,ENZO MIGUEL,26
5247,2018,RO,JOSÉ HENRIQUE,25
5248,2018,RO,LUIZ FELIPE,24
5249,2018,RO,HENZO GABRIEL,24
5250,2018,RO,VICTOR HUGO,24
5251,2019,RO,JOAO MIGUEL,61
5252,2019,RO,ENZO GABRIEL,53
5253,2019,RO,PEDRO HENRIQUE,30
5254,2019,RO,ANA JULIA,29
5255,2019,RO,ANA CLARA,25
5256,2019,RO,MARIA EDUARDA,24
5257,2019,RO,JOAO GUILHERME,21
5258,2019,RO,JOAO PEDRO,20
5259,2019,RO,MARIA CECILIA,20
5260,2019,RO,JOAO LUCAS,19
5261,2019,RO,MARIA LUIZA,15
5262,2019,RO,MARIA CLARA,15
5263,2019,RO,MARIA JULIA,13
5264,2019,RO,ARTHUR MIGUEL,12
5265,2019,RO,ANTHONY GABRIEL,12
5266,2019,RO,MARIA VITORIA,12
5267,2019,RO,ANA LAURA,12
5268,2019,RO,LUCAS GABRIEL,12
5269,2019,RO,LUIZ MIGUEL,12
5270,2019,RO,ARTHUR GABRIEL,11
5271,2019,RO,ANA BEATRIZ,11
5272,2019,RO,MARIA ALICE,10
5273,2019,RO,MARIA VALENTINA,10
5274,2019,RO,ANA VITORIA,10
5275,2019,RO,ARTHUR HENRIQUE,10
5276,2019,RO,MARIA HELENA,10
5277,2019,RO,DAVI LUCAS,9
5278,2019,RO,CARLOS EDUARDO,8
5279,2019,RO,DAVI LUCCA,8
5280,2019,RO,EMILLY VITORIA,7
5281,2019,RO,LUIZ OTAVIO,6
5282,2019,RO,ANA LUIZA,6
5283,2019,RO,MARIA LUISA,6
5284,2019,RO,MATHEUS HENRIQUE,6
5285,2019,RO,DAVI LUIZ,6
5286,2019,RO,JOAO VICTOR,6
5287,2019,RO,LUIS MIGUEL,5
5288,2019,RO,ANNA JULIA,5
5289,2019,RO,GUSTAVO HENRIQUE,5
5290,2019,RO,MIGUEL DA,5
5291,2019,RO,JOAO VITOR,5
5292,2019,RO,PEDRO GABRIEL,5
5293,2019,RO,ANA SOFIA,5
5294,2019,RO,EMANUELLY VITORIA,5
5295,2019,RO,ENZO MIGUEL,5
5296,2019,RO,LUCAS EMANUEL,4
5297,2019,RO,MARIA SOPHIA,4
5298,2019,RO,MIGUEL HENRIQUE,4
5299,2019,RO,LUCAS HENRIQUE,4
5300,2019,RO,ANA LUISA,4
5301,2015,RR,MARIA EDUARDA,29
5302,2015,RR,JOÃO MIGUEL,22
5303,2015,RR,JOÃO LUCAS,20
5304,2015,RR,ANA BEATRIZ,19
5305,2015,RR,MARIA CLARA,19
5306,2015,RR,ANA CLARA,17
5307,2015,RR,PEDRO HENRIQUE,17
5308,2015,RR,ENZO GABRIEL,15
5309,2015,RR,MARIA FERNANDA,11
5310,2015,RR,JOÃO PEDRO,10
5311,2015,RR,LUCAS GABRIEL,9
5312,2015,RR,DAVI LUCAS,8
5313,2015,RR,ANA LUIZA,8
5314,2015,RR,CARLOS EDUARDO,8
5315,2015,RR,JOSÉ HENRIQUE,7
5316,2015,RR,MARIA VITÓRIA,7
5317,2015,RR,ANNA CLARA,7
5318,2015,RR,ANA JULIA,7
5319,2015,RR,JOÃO VICTOR,7
5320,2015,RR,DAVI LUIZ,6
5321,2015,RR,PAULO HENRIQUE,6
5322,2015,RR,JOÃO GUILHERME,6
5323,2015,RR,ANA LETÍCIA,6
5324,2015,RR,ARTHUR MIGUEL,6
5325,2015,RR,JOÃO VITOR,6
5326,2015,RR,ANA JÚLIA,6
5327,2015,RR,CARLOS HENRIQUE,6
5328,2015,RR,MARIA JÚLIA,6
5329,2015,RR,ANA VITORIA,5
5330,2015,RR,CARLOS DANIEL,5
5331,2015,RR,MARIA HELENA,5
5332,2015,RR,MARIA CECÍLIA,5
5333,2015,RR,VICTOR GABRIEL,5
5334,2015,RR,JOSÉ MIGUEL,5
5335,2015,RR,LUIZ GUSTAVO,4
5336,2015,RR,ANA SOPHIA,4
5337,2015,RR,LUIS MIGUEL,4
5338,2015,RR,PEDRO MIGUEL,4
5339,2015,RR,ANA VITÓRIA,4
5340,2015,RR,ARTHUR VINÍCIUS,4
5341,2015,RR,VICTOR HUGO,4
5342,2015,RR,MARIA LUIZA,4
5343,2015,RR,LAURA SOFIA,4
5344,2015,RR,MARIA SOPHIA,4
5345,2015,RR,LUCAS MIGUEL,4
5346,2015,RR,PEDRO GABRIEL,3
5347,2015,RR,JOÃO HENRIQUE,3
5348,2015,RR,GABRIEL HENRIQUE,3
5349,2015,RR,LUCAS EMANUEL,3
5350,2015,RR,LUCAS DAVI,3
5351,2016,RR,JOÃO MIGUEL,27
5352,2016,RR,MARIA EDUARDA,25
5353,2016,RR,ENZO GABRIEL,20
5354,2016,RR,MARIA CLARA,17
5355,2016,RR,ANA BEATRIZ,15
5356,2016,RR,JOÃO LUCAS,14
5357,2016,RR,MARIA JÚLIA,13
5358,2016,RR,ANA CLARA,13
5359,2016,RR,MARIA LUIZA,12
5360,2016,RR,PEDRO HENRIQUE,11
5361,2016,RR,CARLOS EDUARDO,10
5362,2016,RR,ARTHUR MIGUEL,10
5363,2016,RR,ARTHUR GABRIEL,9
5364,2016,RR,MARIA VITÓRIA,9
5365,2016,RR,LUCAS GABRIEL,9
5366,2016,RR,JOÃO PEDRO,7
5367,2016,RR,MARIA VALENTINA,7
5368,2016,RR,ANA SOFIA,7
5369,2016,RR,VICTOR GABRIEL,7
5370,2016,RR,LUIZ GUSTAVO,7
5371,2016,RR,ANA SOPHIA,7
5372,2016,RR,ANA LUIZA,6
5373,2016,RR,PEDRO LUCAS,6
5374,2016,RR,JOÃO GUILHERME,6
5375,2016,RR,VICTOR HUGO,6
5376,2016,RR,DAVI LUCAS,6
5377,2016,RR,ANA JÚLIA,6
5378,2016,RR,JOÃO GABRIEL,6
5379,2016,RR,JOÃO VITOR,6
5380,2016,RR,DAVI MIGUEL,5
5381,2016,RR,JOÃO PAULO,5
5382,2016,RR,MARIA ALICE,5
5383,2016,RR,ANNA CLARA,5
5384,2016,RR,LUIZ GUILHERME,4
5385,2016,RR,ANTHONY GABRIEL,4
5386,2016,RR,MARIA FLOR,4
5387,2016,RR,ANA VICTORIA,4
5388,2016,RR,SOPHIA EMANUELLY,4
5389,2016,RR,JOÃO VICTOR,4
5390,2016,RR,MARIA CECÍLIA,4
5391,2016,RR,ANA JULIA,4
5392,2016,RR,ANA LAURA,4
5393,2016,RR,ANNA SOPHYA,4
5394,2016,RR,EMANUELLY VITÓRIA,4
5395,2016,RR,MARIA FERNANDA,4
5396,2016,RR,LUIZ MIGUEL,4
5397,2016,RR,MARIA LUISA,3
5398,2016,RR,ARTHUR HENRIQUE,3
5399,2016,RR,MARIA ELIZA,3
5400,2016,RR,ANA VITORIA,3
5401,2017,RR,MARIA EDUARDA,21
5402,2017,RR,ENZO GABRIEL,20
5403,2017,RR,PEDRO HENRIQUE,19
5404,2017,RR,ANA CLARA,19
5405,2017,RR,JOÃO MIGUEL,17
5406,2017,RR,JOÃO PEDRO,17
5407,2017,RR,MARIA CLARA,14
5408,2017,RR,MARIA ALICE,9
5409,2017,RR,MARIA VALENTINA,9
5410,2017,RR,MARIA LUÍSA,8
5411,2017,RR,ARTHUR MIGUEL,8
5412,2017,RR,ANA JÚLIA,8
5413,2017,RR,MARIA CECÍLIA,6
5414,2017,RR,MARIA LUIZA,6
5415,2017,RR,MARIA FERNANDA,6
5416,2017,RR,LUCAS GABRIEL,6
5417,2017,RR,DAVI LUCCA,6
5418,2017,RR,MARIA JÚLIA,5
5419,2017,RR,JOÃO LUCAS,5
5420,2017,RR,MARIA JULIA,5
5421,2017,RR,ARTHUR GUILHERME,5
5422,2017,RR,ANA PAULA,5
5423,2017,RR,MARIA FLOR,5
5424,2017,RR,JOSÉ PEDRO,5
5425,2017,RR,ANA SOFIA,5
5426,2017,RR,PEDRO MIGUEL,5
5427,2017,RR,ANA BEATRIZ,4
5428,2017,RR,VITOR GABRIEL,4
5429,2017,RR,ANA LARA,4
5430,2017,RR,LUIS FERNANDO,4
5431,2017,RR,ARTHUR GABRIEL,4
5432,2017,RR,ANA JULIA,4
5433,2017,RR,CARLOS EDUARDO,4
5434,2017,RR,MARIA HELENA,4
5435,2017,RR,ARTHUR LORENZO,4
5436,2017,RR,JOÃO GABRIEL,4
5437,2017,RR,JOSÉ HENRIQUE,4
5438,2017,RR,MARIA ÍSIS,3
5439,2017,RR,DAVI LUCAS,3
5440,2017,RR,MARIA ISABELLA,3
5441,2017,RR,ANA CECÍLIA,3
5442,2017,RR,ANA ALICE,3
5443,2017,RR,LUIZ FERNANDO,3
5444,2017,RR,JOÃO VITOR,3
5445,2017,RR,ISABELLY SOPHIA,3
5446,2017,RR,ANA LUÍSA,3
5447,2017,RR,PEDRO LUCAS,3
5448,2017,RR,JOÃO GUILHERME,3
5449,2017,RR,JOÃO HENRIQUE,3
5450,2017,RR,MARIA SOPHIA,3
5451,2018,RR,MARIA CLARA,49
5452,2018,RR,ENZO GABRIEL,48
5453,2018,RR,JOÃO MIGUEL,42
5454,2018,RR,ANA CLARA,39
5455,2018,RR,MARIA EDUARDA,34
5456,2018,RR,PEDRO HENRIQUE,33
5457,2018,RR,MARIA LUIZA,23
5458,2018,RR,ANA BEATRIZ,23
5459,2018,RR,ARTHUR MIGUEL,22
5460,2018,RR,JOÃO PEDRO,20
5461,2018,RR,DAVI LUCCA,20
5462,2018,RR,MARIA JÚLIA,19
5463,2018,RR,ANA VITÓRIA,19
5464,2018,RR,LUCAS GABRIEL,17
5465,2018,RR,ANA JÚLIA,16
5466,2018,RR,ARTHUR GABRIEL,16
5467,2018,RR,MARIA VALENTINA,14
5468,2018,RR,MARIA VITÓRIA,13
5469,2018,RR,ANA LUIZA,13
5470,2018,RR,JOÃO GUILHERME,13
5471,2018,RR,CARLOS EDUARDO,13
5472,2018,RR,DAVI LUCAS,13
5473,2018,RR,MARIA CECÍLIA,11
5474,2018,RR,LUIZ HENRIQUE,10
5475,2018,RR,MARIA ALICE,10
5476,2018,RR,ARTHUR HENRIQUE,10
5477,2018,RR,MARIA FERNANDA,9
5478,2018,RR,JOSÉ HENRIQUE,9
5479,2018,RR,JOÃO LUCAS,9
5480,2018,RR,LUIZ MIGUEL,9
5481,2018,RR,ANA LAURA,8
5482,2018,RR,MARIA HELENA,8
5483,2018,RR,LUIZ GUSTAVO,8
5484,2018,RR,JOSÉ ARTHUR,8
5485,2018,RR,PEDRO LUCAS,8
5486,2018,RR,HUGO GABRIEL,7
5487,2018,RR,DAVI MIGUEL,7
5488,2018,RR,MARIA VITORIA,7
5489,2018,RR,ANNA CLARA,7
5490,2018,RR,MARIA ISADORA,7
5491,2018,RR,ANA ALICE,7
5492,2018,RR,ANA PAULA,7
5493,2018,RR,CARLOS HENRIQUE,7
5494,2018,RR,ARTHUR GUILHERME,7
5495,2018,RR,JOÃO GABRIEL,7
5496,2018,RR,ANA JULIA,6
5497,2018,RR,ARTHUR VINICIUS,6
5498,2018,RR,LÍVIA MARIA,6
5499,2018,RR,ANA SOPHIA,6
5500,2018,RR,HENZO GABRIEL,6
5501,2019,RR,JOAO MIGUEL,14
5502,2019,RR,ANA CLARA,14
5503,2019,RR,JOAO GUILHERME,10
5504,2019,RR,MARIA EDUARDA,9
5505,2019,RR,MARIA CLARA,8
5506,2019,RR,MARIA LUIZA,7
5507,2019,RR,ANA VITORIA,6
5508,2019,RR,ENZO GABRIEL,6
5509,2019,RR,ANA BEATRIZ,6
5510,2019,RR,MARIA CECILIA,6
5511,2019,RR,MARIA JULIA,6
5512,2019,RR,MARIA ALICE,5
5513,2019,RR,MARIA VALENTINA,5
5514,2019,RR,JOAO VICTOR,4
5515,2019,RR,VICTOR HUGO,4
5516,2019,RR,ANA LUIZA,4
5517,2019,RR,MARIA VICTORIA,3
5518,2019,RR,JOAO HENRIQUE,3
5519,2019,RR,ARTHUR MIGUEL,3
5520,2019,RR,DAVI MIGUEL,3
5521,2019,RR,JULIA BEATRIZ,3
5522,2019,RR,ANA LUISA,3
5523,2019,RR,ENZO MIGUEL,3
5524,2019,RR,JOAO PEDRO,3
5525,2019,RR,VICTOR EMANUEL,3
5526,2019,RR,LUCAS GABRIEL,3
5527,2019,RR,LUCAS MIGUEL,2
5528,2019,RR,MARIA FLOR,2
5529,2019,RR,ANTHONY GABRIEL,2
5530,2019,RR,ALICE VITORIA,2
5531,2019,RR,CAIO HENRIQUE,2
